price,MatriculationMonth,MatriculationYear,km,cv,FuelType,gearboxType,Consume,city,province,Brand,Model,Preparation,Engine,Seats,ConsumeFuel,ConsumeFuelNotUrban,Emissions,Color,Metallizzato,Airbag,NumberDoors,EmissionClass,AirConditioning,Interior
1737,No Mese,2005,189712.0,145.0,Benzina,Cambio manuale,,Roma,Milano,RENAULT,Clio,Clio 1.5 Base 5p.,2012.0,5.0,6.4,,156.0,Bianco,,Airbag conducente,4 o 5 porte,nan,Climatizzatore manuale,
5014,No Mese,2010,125444.0,93.0,Diesel,Cambio manuale,,Roma,Torino,BMW,X1,X1 1.8 Base 5p.,1327.0,7.0,6.0,,130.0,Nero,,Airbag conducente,4 o 5 porte,Euro 4,Climatizzatore manuale,
7148,Marzo,2014,95777.0,103.0,Diesel,Cambio manuale,,Roma,Milano,AUDI,A3,A3 1.4 Comfort 5p.,1419.0,4.0,2.2,,112.0,Grigio,,nan,nan,Euro 5,Climatizzatore automatico,
3678,Marzo,2004,55215.0,112.0,Diesel,Cambio manuale,,Roma,Torino,BMW,X1,X1 1.2 Business 5p.,1636.0,7.0,4.0,,124.0,Grigio,,Airbag conducente,nan,nan,Climatizzatore manuale,
500,Giugno,2003,279604.0,41.0,Diesel,Cambio manuale,,Roma,Roma,RENAULT,Megane,Megane 1.7 Base 5p.,582.0,5.0,6.3,,147.0,Grigio,,Airbag conducente,4 o 5 porte,Euro 4,Climatizzatore automatico,
8363,Giugno,2013,132661.0,102.0,Diesel,Cambio automatico,,Roma,Milano,MERCEDES-BENZ,Classe C,Classe C 1.7 Base 5p.,1463.0,4.0,6.6,,77.0,Grigio,,Airbag anteriori e laterali,2 o 3 porte,Euro 5,Climatizzatore manuale,
6377,Giugno,2018,4181.0,85.0,Diesel,Cambio manuale,,Roma,Milano,FORD,Focus,Focus 1.2 Business 5p.,1292.0,5.0,3.0,,95.0,Bianco,,nan,nan,Euro 4,Climatizzatore automatico,
6001,No Mese,2015,41724.0,103.0,Benzina,Cambio manuale,,Roma,Torino,FORD,Fiesta,Fiesta 1.2 Base 5p.,1544.0,5.0,4.9,,131.0,Nero,,Airbag conducente,nan,Euro 6,Climatizzatore manuale,
1416,Marzo,2007,152973.0,87.0,Diesel,Cambio automatico,,Roma,Milano,FIAT,Tipo,Tipo 1.7 Comfort 5p.,1025.0,5.0,7.9,,121.0,Nero,,Airbag conducente,4 o 5 porte,Euro 4,Climatizzatore automatico,
2704,No Mese,2012,116836.0,71.0,Benzina,Cambio manuale,,Roma,Torino,FORD,Fiesta,Fiesta 1.4 Business 5p.,1060.0,5.0,6.3,,114.0,Bianco,,nan,2 o 3 porte,Euro 5,nan,
6097,Giugno,2019,500.0,86.0,Benzina,Cambio manuale,,Roma,Roma,FIAT,500,500 1.8 Sport 5p.,1207.0,4.0,4.9,,173.0,Bianco,,Airbag conducente,nan,Euro 5,Climatizzatore manuale,
9912,Giugno,2014,66617.0,129.0,Metano,Cambio automatico,,Roma,Milano,BMW,X1,X1 1.6 Base 5p.,2038.0,5.0,5.7,,142.0,Bianco,,Airbag anteriori e laterali,nan,Euro 5,Climatizzatore manuale,
3111,Giugno,2014,66642.0,90.0,Benzina,Cambio manuale,,Roma,Milano,FIAT,Panda,Panda 1.7 Base 5p.,1346.0,7.0,5.1,,129.0,Nero,,Airbag conducente,2 o 3 porte,Euro 6,Climatizzatore automatico,
1954,Giugno,2007,196803.0,74.0,Benzina,Cambio automatico,,Roma,Torino,VOLKSWAGEN,Passat,Passat 1.5 Sport 5p.,1070.0,4.0,5.8,,135.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 4,nan,
11430,No Mese,2013,61760.0,167.0,Diesel,Cambio manuale,,Roma,Torino,BMW,Serie 1,Serie 1 1.7 Base 5p.,2014.0,4.0,5.4,,86.0,Grigio,,nan,2 o 3 porte,Euro 6,Climatizzatore automatico,
14941,Giugno,2017,24346.0,125.0,Diesel,Cambio manuale,,Roma,Torino,MERCEDES-BENZ,Classe A,Classe A 1.8 Base 5p.,1619.0,5.0,4.0,,116.0,Bianco,,Airbag anteriori e laterali,nan,nan,Climatizzatore manuale,
7289,No Mese,2017,29191.0,111.0,Diesel,Cambio manuale,,Roma,Torino,FORD,Focus,Focus 1.4 Base 5p.,1567.0,4.0,8.6,,131.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,nan,Climatizzatore manuale,
2822,No Mese,2011,134219.0,104.0,Diesel,Cambio manuale,,Roma,Milano,OPEL,Astra,Astra 1.2 Base 5p.,1351.0,5.0,6.4,,132.0,Grigio,,nan,nan,Euro 4,nan,
2012,Marzo,2003,187688.0,86.0,Diesel,Cambio manuale,,Roma,Milano,BMW,Serie 1,Serie 1 1.2 Comfort 5p.,1429.0,5.0,6.1,,68.0,Nero,,nan,nan,Euro 5,nan,
4291,No Mese,2012,132491.0,125.0,Benzina,Cambio manuale,,Roma,Milano,VOLKSWAGEN,Passat,Passat 1.3 Business 5p.,2076.0,4.0,6.0,,106.0,Grigio,,Airbag anteriori e laterali,nan,nan,Climatizzatore automatico,
1218,Gennaio,2004,99485.0,61.0,Benzina,Cambio manuale,,Roma,Torino,FORD,Focus,Focus 1.8 Comfort 5p.,778.0,5.0,2.7,,116.0,Nero,,nan,4 o 5 porte,Euro 6,Climatizzatore manuale,
11493,Giugno,2014,59967.0,148.0,Benzina,Cambio manuale,,Roma,Milano,BMW,X1,X1 1.7 Business 5p.,2054.0,5.0,8.6,,79.0,Nero,,Airbag conducente,4 o 5 porte,Euro 5,nan,
1989,No Mese,2003,368219.0,135.0,Diesel,Cambio manuale,,Roma,Torino,MERCEDES-BENZ,Classe A,Classe A 1.8 Business 5p.,1806.0,7.0,5.9,,203.0,Grigio,,Airbag conducente,2 o 3 porte,Euro 4,Climatizzatore automatico,
21395,Marzo,2018,19974.0,156.0,Diesel,Cambio automatico,,Roma,Roma,AUDI,A4,A4 1.6 Business 5p.,2112.0,7.0,4.1,,161.0,Bianco,,Airbag anteriori e laterali,4 o 5 porte,Euro 4,Climatizzatore automatico,
10150,Marzo,2013,47459.0,130.0,Diesel,Cambio manuale,,Roma,Milano,MERCEDES-BENZ,Classe A,Classe A 1.3 Base 5p.,1583.0,4.0,4.4,,128.0,Nero,,Airbag anteriori e laterali,nan,Euro 6,Climatizzatore manuale,
4268,No Mese,2017,35421.0,65.0,GPL,Cambio manuale,,Roma,Roma,RENAULT,Megane,Megane 1.8 Business 5p.,876.0,5.0,6.6,,126.0,Nero,,Airbag conducente,nan,nan,nan,
3679,Giugno,2007,123785.0,137.0,Benzina,Cambio manuale,,Roma,Milano,VOLKSWAGEN,Passat,Passat 1.4 Sport 5p.,1976.0,5.0,7.4,,163.0,Nero,,Airbag anteriori e laterali,4 o 5 porte,Euro 4,Climatizzatore automatico,
6056,Gennaio,2019,500.0,50.0,Diesel,Cambio manuale,,Roma,Roma,DR,DR5,DR5 1.4 Business 5p.,609.0,5.0,4.9,,108.0,Bianco,,Airbag anteriori e laterali,4 o 5 porte,Euro 5,nan,
1312,Gennaio,2006,260249.0,96.0,Benzina,Cambio manuale,,Roma,Roma,FIAT,500,500 1.8 Sport 5p.,1372.0,4.0,4.1,,126.0,Grigio,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,nan,
8202,Gennaio,2019,500.0,103.0,Benzina,Cambio manuale,,Roma,Roma,FORD,Fiesta,Fiesta 1.8 Business 5p.,1714.0,5.0,5.9,,89.0,Grigio,,Airbag conducente,4 o 5 porte,Euro 5,nan,
1975,Gennaio,2005,164995.0,132.0,Diesel,Cambio automatico,,Roma,Milano,FIAT,Tipo,Tipo 1.2 Comfort 5p.,1948.0,5.0,6000.0,,166.0,Grigio,,Airbag conducente,nan,Euro 4,Climatizzatore manuale,
1603,Marzo,2007,199668.0,66.0,Metano,Cambio automatico,,Roma,Milano,RENAULT,Clio,Clio 1.4 Base 5p.,990.0,5.0,5.3,,146.0,Bianco,,Airbag conducente,4 o 5 porte,Euro 4,nan,
4904,No Mese,2015,68387.0,106.0,Diesel,Cambio manuale,,Roma,Torino,PEUGEOT,308,308 1.6 Base 5p.,1922.0,5.0,6.4,,98.0,Nero,,nan,4 o 5 porte,nan,nan,
2390,Gennaio,2005,298168.0,117.0,Diesel,Cambio manuale,,Roma,Roma,AUDI,A4,A4 1.7 Business 5p.,1476.0,5.0,5.0,,152.0,Nero,,nan,nan,Euro 4,Climatizzatore automatico,
2186,Giugno,2009,112696.0,90.0,Benzina,Cambio automatico,,Roma,Milano,OPEL,Corsa,Corsa 1.4 Business 5p.,1340.0,5.0,5.3,,95.0,Bianco,,Airbag conducente,4 o 5 porte,Euro 6,Climatizzatore manuale,
8431,Gennaio,2015,51388.0,124.0,Diesel,Cambio manuale,,Roma,Roma,BMW,Serie 1,Serie 1 1.8 Comfort 5p.,1536.0,5.0,4.1,,120.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 6,nan,
3686,No Mese,2016,49417.0,60.0,Benzina,Cambio manuale,,Roma,Roma,RENAULT,Clio,Clio 1.7 Comfort 5p.,862.0,5.0,5.5,,95.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,nan,nan,
3003,Giugno,2011,126073.0,94.0,Diesel,Cambio manuale,,Roma,Roma,PEUGEOT,208,208 1.3 Sport 5p.,1277.0,7.0,5.9,,174.0,Grigio,,nan,2 o 3 porte,Euro 6,Climatizzatore automatico,
1371,Gennaio,2004,70814.0,69.0,Diesel,Cambio manuale,,Roma,Torino,PEUGEOT,208,208 1.8 Business 5p.,953.0,5.0,6.7,,104.0,Bianco,,nan,nan,nan,nan,
3327,Marzo,2004,196622.0,129.0,Diesel,Cambio automatico,,Roma,Torino,AUDI,A4,A4 1.4 Comfort 5p.,2149.0,5.0,5.5,,138.0,Bianco,,nan,2 o 3 porte,Euro 4,Climatizzatore manuale,
787,Gennaio,2005,206057.0,40.0,Diesel,Cambio manuale,,Roma,Roma,FIAT,Tipo,Tipo 1.2 Sport 5p.,591.0,5.0,3.4,,94.0,Grigio,,Airbag conducente,4 o 5 porte,nan,nan,
3736,Gennaio,2014,55593.0,99.0,Benzina,Cambio manuale,,Roma,Torino,RENAULT,Megane,Megane 1.6 Comfort 5p.,1340.0,7.0,5.1,,123.0,Nero,,nan,nan,nan,Climatizzatore manuale,
5887,No Mese,2018,22845.0,96.0,Benzina,Cambio manuale,,Roma,Roma,FIAT,Tipo,Tipo 1.6 Base 5p.,1451.0,5.0,3.8,,96.0,Grigio,,Airbag anteriori e laterali,nan,nan,Climatizzatore automatico,
2232,No Mese,2007,176909.0,111.0,Diesel,Cambio manuale,,Roma,Roma,FORD,Focus,Focus 1.6 Base 5p.,1677.0,5.0,6.0,,120.0,Nero,,Airbag anteriori e laterali,4 o 5 porte,Euro 5,Climatizzatore manuale,
951,Marzo,2007,227026.0,59.0,Diesel,Cambio manuale,,Roma,Roma,FIAT,Tipo,Tipo 1.2 Sport 5p.,836.0,4.0,5.0,,135.0,Grigio,,Airbag conducente,2 o 3 porte,Euro 4,nan,
1214,No Mese,2005,232700.0,67.0,GPL,Cambio automatico,,Roma,Milano,FORD,Focus,Focus 1.7 Sport 5p.,735.0,5.0,6.3,,155.0,Bianco,,nan,4 o 5 porte,nan,nan,
2977,Gennaio,2008,148308.0,152.0,Diesel,Cambio manuale,,Roma,Torino,PEUGEOT,308,308 1.3 Sport 5p.,2110.0,5.0,3.4,,100.0,Nero,,Airbag conducente,nan,nan,nan,
21872,Gennaio,2016,37532.0,218.0,GPL,Cambio automatico,,Roma,Milano,BMW,Serie 1,Serie 1 1.2 Base 5p.,2875.0,7.0,5.0,,100.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 6,Climatizzatore manuale,
2092,Giugno,2008,27280.0,62.0,Benzina,Cambio automatico,,Roma,Roma,OPEL,Astra,Astra 1.4 Sport 5p.,931.0,4.0,4.3,,138.0,Grigio,,Airbag anteriori e laterali,4 o 5 porte,Euro 5,Climatizzatore manuale,
1897,No Mese,2003,142652.0,118.0,Benzina,Cambio manuale,,Roma,Roma,VOLKSWAGEN,Passat,Passat 1.5 Base 5p.,1332.0,5.0,5.2,,112.0,Bianco,,Airbag anteriori e laterali,nan,Euro 4,nan,
3777,No Mese,2014,63860.0,95.0,Elettrico,Cambio manuale,,Roma,Roma,FORD,Fiesta,Fiesta 1.3 Comfort 5p.,1132.0,5.0,6.8,,121.0,Bianco,,Airbag conducente,4 o 5 porte,Euro 6,Climatizzatore automatico,
1992,Giugno,2010,173668.0,106.0,Benzina,Cambio automatico,,Roma,Torino,FIAT,Tipo,Tipo 1.3 Comfort 5p.,1473.0,7.0,5.6,,158.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,Euro 6,nan,
1204,Marzo,2005,265454.0,85.0,Benzina,Cambio manuale,,Roma,Milano,PEUGEOT,308,308 1.8 Base 5p.,1147.0,4.0,5.4,,86.0,Grigio,,nan,2 o 3 porte,Euro 6,nan,
4202,Giugno,2014,89413.0,72.0,Benzina,Cambio manuale,,Roma,Milano,VOLKSWAGEN,Passat,Passat 1.6 Business 5p.,1296.0,4.0,4.0,,171.0,Bianco,,Airbag conducente,nan,Euro 4,Climatizzatore manuale,
5553,Gennaio,2007,218937.0,186.0,Elettrico,Cambio automatico,,Roma,Milano,BMW,Serie 3,Serie 3 1.7 Business 5p.,2099.0,5.0,5.1,,135.0,Grigio,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,Climatizzatore manuale,
7213,No Mese,2018,19045.0,76.0,Benzina,Cambio manuale,,Roma,Torino,VOLKSWAGEN,Golf,Golf 1.2 Business 5p.,920.0,7.0,5.9,,97.0,Grigio,,Airbag conducente,4 o 5 porte,nan,Climatizzatore automatico,
5130,No Mese,2017,36088.0,72.0,Diesel,Cambio manuale,,Roma,Roma,VOLKSWAGEN,Golf,Golf 1.2 Sport 5p.,1130.0,5.0,5.9,,36.0,Nero,,nan,4 o 5 porte,Euro 5,nan,
5483,Marzo,2018,15233.0,69.0,Diesel,Cambio automatico,,Roma,Torino,FIAT,Tipo,Tipo 1.6 Comfort 5p.,882.0,5.0,8.8,,155.0,Grigio,,Airbag anteriori e laterali,4 o 5 porte,Euro 5,nan,
8969,Gennaio,2012,105599.0,143.0,Diesel,Cambio manuale,,Roma,Milano,BMW,Serie 3,Serie 3 1.3 Sport 5p.,1754.0,5.0,7.1,,163.0,Bianco,,Airbag conducente,nan,Euro 6,nan,
4874,Gennaio,2007,169842.0,115.0,Elettrico,Cambio manuale,,Roma,Roma,BMW,Serie 1,Serie 1 1.8 Base 5p.,1288.0,5.0,5.7,,109.0,Grigio,,Airbag conducente,4 o 5 porte,Euro 6,Climatizzatore automatico,
4574,Gennaio,2010,138916.0,83.0,Benzina,Cambio manuale,,Roma,Torino,BMW,Serie 3,Serie 3 1.7 Comfort 5p.,1039.0,4.0,5.6,,108.0,Bianco,,nan,4 o 5 porte,Euro 6,Climatizzatore manuale,
11532,Marzo,2013,126226.0,170.0,Diesel,Cambio automatico,,Roma,Torino,BMW,Serie 3,Serie 3 1.6 Comfort 5p.,2766.0,7.0,5.2,,123.0,Nero,,Airbag anteriori e laterali,4 o 5 porte,nan,Climatizzatore automatico,
2291,Marzo,2005,128472.0,130.0,Benzina,Cambio manuale,,Roma,Torino,VOLKSWAGEN,Golf,Golf 1.7 Comfort 5p.,,5.0,4.5,,125.0,Bianco,,nan,2 o 3 porte,nan,Climatizzatore automatico,
2048,No Mese,2005,137122.0,108.0,GPL,Cambio manuale,,Roma,Roma,VOLKSWAGEN,Passat,Passat 1.4 Business 5p.,1373.0,5.0,7.5,,125.0,Grigio,,nan,nan,Euro 4,Climatizzatore automatico,
9279,Marzo,2017,32204.0,73.0,Benzina,Cambio automatico,,Roma,Milano,AUDI,A4,A4 1.6 Business 5p.,1030.0,5.0,5.7,,117.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,nan,Climatizzatore automatico,
9070,Gennaio,2012,127426.0,184.0,Diesel,Cambio automatico,,Roma,Torino,AUDI,A4,A4 1.7 Comfort 5p.,2326.0,5.0,5.5,,108.0,Bianco,,nan,nan,Euro 5,Climatizzatore automatico,
2307,No Mese,2008,141068.0,65.0,Diesel,Cambio automatico,,Roma,Torino,PEUGEOT,208,208 1.6 Sport 5p.,807.0,5.0,4.9,,123.0,Grigio,,Airbag conducente,nan,Euro 6,Climatizzatore automatico,
13191,Marzo,2017,20356.0,119.0,Diesel,Cambio manuale,,Roma,Roma,MERCEDES-BENZ,Classe A,Classe A 1.8 Business 5p.,1716.0,5.0,5.9,,160.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 6,nan,
10762,Marzo,2006,132152.0,105.0,Diesel,Cambio automatico,,Roma,Milano,PORSCHE,Macan,Macan 1.5 Sport 5p.,1511.0,7.0,6.9,,138.0,Bianco,,Airbag anteriori e laterali,4 o 5 porte,Euro 4,Climatizzatore automatico,
4828,No Mese,2017,16712.0,54.0,Diesel,Cambio manuale,,Roma,Roma,PEUGEOT,208,208 1.6 Base 5p.,729.0,5.0,5.8,,139.0,Grigio,,Airbag anteriori e laterali,nan,nan,Climatizzatore automatico,
5926,Giugno,2017,18760.0,88.0,Diesel,Cambio automatico,,Roma,Milano,FIAT,500,500 1.8 Business 5p.,1010.0,7.0,4.5,,133.0,Bianco,,Airbag anteriori e laterali,2 o 3 porte,Euro 6,Climatizzatore automatico,
1353,Gennaio,2005,214194.0,92.0,Diesel,Cambio manuale,,Roma,Milano,PEUGEOT,308,308 1.4 Sport 5p.,1434.0,7.0,7.3,,131.0,Grigio,,Airbag conducente,4 o 5 porte,Euro 5,Climatizzatore manuale,
2643,No Mese,2010,127663.0,108.0,Diesel,Cambio manuale,,Roma,Roma,FIAT,500,500 1.2 Business 5p.,1351.0,5.0,5.5,,105.0,Bianco,,Airbag anteriori e laterali,nan,Euro 6,Climatizzatore manuale,
1763,No Mese,2007,48185.0,66.0,Benzina,Cambio manuale,,Roma,Torino,FIAT,500,500 1.5 Base 5p.,946.0,5.0,4.1,,121.0,Bianco,,Airbag conducente,4 o 5 porte,Euro 5,Climatizzatore automatico,
1369,No Mese,2007,219117.0,40.0,Diesel,Cambio manuale,,Roma,Torino,AUDI,Q3,Q3 1.4 Comfort 5p.,598.0,5.0,4.7,,93.0,Nero,,nan,4 o 5 porte,Euro 6,Climatizzatore automatico,
6978,Marzo,2009,183498.0,191.0,Benzina,Cambio manuale,,Roma,Milano,BMW,Serie 3,Serie 3 1.4 Comfort 5p.,2437.0,5.0,7.5,,113.0,Nero,,nan,nan,nan,Climatizzatore manuale,
5739,Gennaio,2008,129690.0,147.0,Benzina,Cambio automatico,,Roma,Roma,MERCEDES-BENZ,Classe C,Classe C 1.7 Business 5p.,2021.0,5.0,4.3,,131.0,Grigio,,Airbag anteriori e laterali,4 o 5 porte,nan,Climatizzatore manuale,
1045,Gennaio,2008,161206.0,49.0,Diesel,Cambio manuale,,Roma,Torino,RENAULT,Clio,Clio 1.5 Base 5p.,575.0,7.0,6.1,,109.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 5,Climatizzatore manuale,
6391,No Mese,2015,52246.0,87.0,Diesel,Cambio automatico,,Roma,Roma,VOLKSWAGEN,Polo,Polo 1.5 Comfort 5p.,990.0,5.0,5.2,,112.0,Nero,,nan,2 o 3 porte,Euro 6,Climatizzatore manuale,
11466,No Mese,2019,500.0,96.0,Diesel,Cambio automatico,,Roma,Torino,FORD,Focus,Focus 1.3 Sport 5p.,1582.0,5.0,6.0,,112.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,nan,
11720,No Mese,2014,45491.0,99.0,Diesel,Cambio automatico,,Roma,Torino,BMW,X1,X1 1.6 Sport 5p.,1245.0,7.0,8.0,,142.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,nan,
2471,Gennaio,2014,45776.0,69.0,Diesel,Cambio manuale,,Roma,Roma,FIAT,Tipo,Tipo 1.4 Sport 5p.,993.0,5.0,6.8,,146.0,Bianco,,nan,nan,Euro 6,nan,
13760,No Mese,2019,500.0,95.0,Diesel,Cambio automatico,,Roma,Torino,MERCEDES-BENZ,Classe A,Classe A 1.5 Base 5p.,1355.0,5.0,5.8,,117.0,Grigio,,Airbag anteriori e laterali,4 o 5 porte,Euro 5,nan,
8509,Giugno,2014,119719.0,109.0,Diesel,Cambio manuale,,Roma,Roma,BMW,X1,X1 1.8 Sport 5p.,1520.0,5.0,5.2,,132.0,Grigio,,Airbag conducente,4 o 5 porte,nan,nan,
7422,Gennaio,2012,118411.0,91.0,Diesel,Cambio automatico,,Roma,Milano,BMW,X1,X1 1.4 Base 5p.,1463.0,5.0,4.6,,94.0,Nero,,Airbag anteriori e laterali,nan,Euro 4,nan,
5806,No Mese,2011,142820.0,145.0,Diesel,Cambio manuale,,Roma,Torino,BMW,Serie 1,Serie 1 1.8 Business 5p.,2125.0,7.0,4.0,,155.0,Bianco,,Airbag conducente,nan,Euro 6,Climatizzatore manuale,
9348,Marzo,2018,9020.0,125.0,Diesel,Cambio automatico,,Roma,Roma,RENAULT,Megane,Megane 1.7 Sport 5p.,1870.0,5.0,5.6,,131.0,Bianco,,Airbag anteriori e laterali,nan,nan,nan,
2286,Giugno,2004,258233.0,118.0,Diesel,Cambio manuale,,Roma,Roma,AUDI,Q3,Q3 1.2 Sport 5p.,1693.0,7.0,6.4,,119.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 4,Climatizzatore manuale,
4811,Giugno,2017,21584.0,57.0,Diesel,Cambio automatico,,Roma,Roma,FORD,Focus,Focus 1.7 Comfort 5p.,724.0,5.0,5.7,,138.0,Bianco,,Airbag conducente,4 o 5 porte,nan,nan,
9430,Marzo,2016,29574.0,82.0,Diesel,Cambio manuale,,Roma,Roma,MERCEDES-BENZ,Classe C,Classe C 1.4 Comfort 5p.,1189.0,5.0,5.8,,114.0,Bianco,,Airbag anteriori e laterali,4 o 5 porte,Euro 6,Climatizzatore automatico,
10361,Giugno,2016,29690.0,86.0,GPL,Cambio automatico,,Roma,Milano,BMW,Serie 1,Serie 1 1.3 Sport 5p.,1404.0,5.0,3.6,,133.0,Grigio,,Airbag anteriori e laterali,4 o 5 porte,Euro 5,Climatizzatore automatico,
2337,Marzo,2007,157990.0,123.0,Diesel,Cambio manuale,,Roma,Torino,FIAT,500,500 1.4 Base 5p.,1547.0,5.0,6.3,,114.0,Grigio,,Airbag conducente,nan,nan,Climatizzatore manuale,
3955,No Mese,2012,91351.0,116.0,Diesel,Cambio manuale,,Roma,Torino,FORD,Fiesta,Fiesta 1.7 Sport 5p.,1579.0,5.0,6.1,,170.0,Bianco,,Airbag anteriori e laterali,2 o 3 porte,Euro 6,nan,
5450,No Mese,2015,92234.0,113.0,Benzina,Cambio automatico,,Roma,Roma,RENAULT,Megane,Megane 1.6 Comfort 5p.,1484.0,5.0,4.5,,113.0,Bianco,,Airbag anteriori e laterali,nan,Euro 4,Climatizzatore automatico,
1461,Marzo,2004,183821.0,96.0,Benzina,Cambio manuale,,Roma,Milano,OPEL,Astra,Astra 1.5 Comfort 5p.,1296.0,5.0,5.7,,123.0,Nero,,Airbag conducente,2 o 3 porte,Euro 6,nan,
3178,Marzo,2013,61148.0,77.0,Diesel,Cambio manuale,,Roma,Milano,RENAULT,Megane,Megane 1.7 Business 5p.,1051.0,5.0,4.9,,132.0,Grigio,,Airbag anteriori e laterali,nan,Euro 5,Climatizzatore manuale,
2920,Gennaio,2009,225891.0,109.0,Diesel,Cambio manuale,,Roma,Torino,VOLKSWAGEN,Passat,Passat 1.4 Business 5p.,1592.0,5.0,5.5,,94.0,Grigio,,nan,nan,Euro 6,Climatizzatore manuale,
3404,Gennaio,2018,15489.0,44.0,Benzina,Cambio automatico,,Roma,Torino,FIAT,Tipo,Tipo 1.4 Comfort 5p.,535.0,7.0,4.7,,148.0,Nero,,nan,2 o 3 porte,Euro 5,Climatizzatore automatico,
2915,No Mese,2003,168466.0,119.0,Benzina,Cambio automatico,,Roma,Torino,BMW,X1,X1 1.7 Sport 5p.,1667.0,4.0,7.1,,119.0,Bianco,,Airbag conducente,4 o 5 porte,Euro 5,nan,
2005,Marzo,2008,209752.0,93.0,Diesel,Cambio manuale,,Roma,Roma,OPEL,Corsa,Corsa 1.6 Business 5p.,1264.0,4.0,5.7,,135.0,Bianco,,nan,2 o 3 porte,Euro 4,nan,
3847,Giugno,2007,80788.0,94.0,Diesel,Cambio manuale,,Roma,Milano,AUDI,A3,A3 1.3 Business 5p.,958.0,5.0,7.8,,146.0,Nero,,Airbag conducente,nan,nan,nan,
2122,Marzo,2008,183785.0,67.0,Diesel,Cambio automatico,,Roma,Roma,VOLKSWAGEN,Polo,Polo 1.2 Sport 5p.,1064.0,4.0,4.7,,94.0,Nero,,Airbag anteriori e laterali,nan,Euro 5,nan,
7272,Gennaio,2018,20738.0,88.0,Diesel,Cambio automatico,,Roma,Roma,VOLKSWAGEN,Polo,Polo 1.2 Comfort 5p.,1207.0,5.0,5.9,,125.0,Nero,,nan,2 o 3 porte,Euro 6,Climatizzatore manuale,
10182,Gennaio,2013,58528.0,143.0,Diesel,Cambio manuale,,Roma,Roma,BMW,Serie 1,Serie 1 1.2 Business 5p.,2393.0,5.0,6.0,,113.0,Grigio,,nan,4 o 5 porte,nan,Climatizzatore automatico,
7453,Gennaio,2011,118639.0,127.0,Diesel,Cambio manuale,,Roma,Roma,AUDI,A3,A3 1.3 Base 5p.,1702.0,5.0,5.9,,100.0,Grigio,,Airbag anteriori e laterali,2 o 3 porte,Euro 5,Climatizzatore automatico,
3075,Gennaio,2013,114154.0,105.0,Benzina,Cambio automatico,,Roma,Roma,FIAT,Tipo,Tipo 1.5 Base 5p.,1577.0,4.0,5.2,,98.0,Bianco,,Airbag anteriori e laterali,2 o 3 porte,Euro 5,nan,
9676,Marzo,2016,36118.0,71.0,Benzina,Cambio manuale,,Roma,Roma,MERCEDES-BENZ,Classe A,Classe A 1.3 Base 5p.,1046.0,7.0,6.3,,114.0,Grigio,,nan,4 o 5 porte,Euro 5,Climatizzatore automatico,
14290,Gennaio,2017,37321.0,93.0,Diesel,Cambio automatico,,Roma,Torino,BMW,Serie 1,Serie 1 1.2 Sport 5p.,1309.0,5.0,7.5,,129.0,Bianco,,Airbag anteriori e laterali,nan,nan,nan,
10627,Marzo,2014,9260.0,115.0,Diesel,Cambio automatico,,Roma,Roma,AUDI,A3,A3 1.7 Comfort 5p.,2015.0,4.0,7.0,,141.0,Grigio,,Airbag conducente,nan,Euro 4,Climatizzatore automatico,
17362,Giugno,2017,34897.0,170.0,Benzina,Cambio manuale,,Roma,Torino,BMW,Serie 3,Serie 3 1.6 Sport 5p.,2305.0,4.0,5.8,,139.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,Euro 5,Climatizzatore manuale,
1446,Gennaio,2009,60818.0,54.0,Diesel,Cambio manuale,,Roma,Roma,OPEL,Corsa,Corsa 1.7 Business 5p.,743.0,4.0,5.4,,113.0,Bianco,,nan,nan,Euro 4,Climatizzatore automatico,
1850,Marzo,2012,162909.0,48.0,Metano,Cambio automatico,,Roma,Roma,FIAT,Tipo,Tipo 1.5 Comfort 5p.,677.0,5.0,3.5,,139.0,Grigio,,Airbag conducente,2 o 3 porte,Euro 4,Climatizzatore manuale,
5357,Marzo,2014,92577.0,75.0,GPL,Cambio automatico,,Roma,Torino,FORD,Fiesta,Fiesta 1.2 Base 5p.,1221.0,5.0,4.5,,104.0,Bianco,,nan,4 o 5 porte,nan,Climatizzatore automatico,
6257,Marzo,2015,25857.0,124.0,Diesel,Cambio manuale,,Roma,Roma,FORD,Fiesta,Fiesta 1.7 Comfort 5p.,1809.0,5.0,8.0,,104.0,Nero,,nan,4 o 5 porte,Euro 4,nan,
